Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000962.3,1742845,1743771,,plus,886404,
NC_000962.3,1743778,1744371,lprI,minus,886406,
NC_000962.3,1744426,1744836,glbN,minus,886402,
NC_000962.3,1745064,1746089,,plus,886400,
NC_000962.3,1746094,1746897,,plus,886417,
NC_000962.3,1746919,1747146,,plus,886398,
NC_000962.3,1747195,1747626,,plus,886394,
NC_000962.3,1747694,1751248,dnaE1,plus,886392,
NC_000962.3,1751297,1753333,PPE21,minus,886384,
NC_000962.3,1753716,1755431,fadD11,plus,886380,
NC_000962.3,1755445,1757310,plsB1,plus,886382,
NC_000962.3,1757681,1759432,frdA,plus,886376,
NC_000962.3,1759435,1760178,frdB,plus,886378,
NC_000962.3,1760175,1760555,frdC,plus,886371,
NC_000962.3,1760552,1760929,frdD,plus,886389,
NC_000962.3,1760997,1761605,,plus,886367,
NC_000962.3,1761744,1762937,mmpL6,plus,886033,
NC_000962.3,1762947,1763393,,plus,886363,
NC_000962.3,1763428,1764717,ilvA,plus,886365,
NC_000962.3,1764755,1764973,vapB11,plus,886359,
NC_000962.3,1764979,1765383,vapC11,plus,886361,
NC_000962.3,1765400,1767142,treZ,minus,886355,
NC_000962.3,1767135,1769432,treY,minus,886357,
NC_000962.3,1769436,1771601,treX,minus,886353,
NC_000962.3,1771640,1773829,,minus,886351,
NC_000962.3,1773928,1774620,,minus,886347,
NC_000962.3,1774860,1775144,,minus,886349,
NC_000962.3,1775392,1776705,bioA,plus,886343,
NC_000962.3,1776702,1777862,bioF1,plus,886345,
NC_000962.3,1777859,1778539,bioD,plus,886338,
NC_000962.3,1778539,1779048,,plus,886341,
NC_000962.3,1779314,1779724,,plus,886337,
NC_000962.3,1779930,1780241,,plus,886331,
NC_000962.3,1780199,1780699,,plus,886335,
NC_000962.3,1780643,1782064,,minus,886327,
NC_000962.3,1782072,1782584,,minus,886329,
NC_000962.3,1782758,1783228,,minus,886322,
NC_000962.3,1783309,1783623,,minus,886369,
NC_000962.3,1783620,1783892,,minus,886313,
NC_000962.3,1783906,1784301,,minus,886318,
NC_000962.3,1784497,1785912,,minus,886311,
NC_000962.3,1785912,1786310,,minus,886315,
NC_000962.3,1786307,1786528,,minus,886307,
NC_000962.3,1786584,1787099,,minus,886309,
NC_000962.3,1787096,1788505,,minus,886305,
NC_000962.3,1788162,1789163,,minus,886303,
NC_000962.3,1789168,1789836,,minus,886325,
NC_000962.3,1790284,1791333,bioB,plus,886301,
NC_000962.3,1791334,1791573,,plus,886292,
NC_000962.3,1791570,1792235,,plus,886295,
NC_000962.3,1792400,1793740,,minus,886287,
NC_000962.3,1793997,1794707,,minus,886289,
NC_000962.3,1794756,1795805,nadA,plus,886283,
NC_000962.3,1795805,1797388,nadB,plus,886285,
NC_000962.3,1797388,1798245,nadC,plus,886281,
NC_000962.3,1798294,1799052,,plus,886297,
NC_000962.3,1799073,1799483,,minus,886324,
NC_000962.3,1799583,1800899,hisD,plus,886277,
NC_000962.3,1800896,1802038,hisC1,plus,886298,
NC_000962.3,1802035,1802667,hisB,plus,886274,
NC_000962.3,1802664,1803284,hisH,plus,885529,
NC_000962.3,1803294,1804031,hisA,plus,885873,
NC_000962.3,1804039,1804851,impA,plus,885567,
NC_000962.3,1804853,1805656,hisF,plus,885261,
NC_000962.3,1805653,1806000,hisI,plus,886011,
NC_000962.3,1806181,1807263,chaA,plus,885524,
NC_000962.3,1807298,1807762,bcpB,minus,885530,
NC_000962.3,1807903,1809453,trpE,plus,885040,
NC_000962.3,1809443,1810150,,plus,885293,
NC_000962.3,1810240,1811058,trpC,plus,885294,
NC_000962.3,1811127,1812359,trpB,plus,885297,
NC_000962.3,1812359,1813171,trpA,plus,885291,
NC_000962.3,1813171,1814577,lgt,plus,885292,
NC_000962.3,1815253,1815693,,plus,885499,
NC_000962.3,1815683,1816081,,plus,885498,
NC_000962.3,1816189,1817607,pykA,plus,885501,
NC_000962.3,1817615,1818517,tesB1,plus,885500,
NC_000962.3,1818575,1820029,,plus,885509,
NC_000962.3,1819963,1821693,cydC,minus,885503,
NC_000962.3,1821690,1823273,cydD,minus,885512,
NC_000962.3,1823360,1824400,cydB,minus,885510,
NC_000962.3,1824430,1825887,cydA,minus,885446,
NC_000962.3,1825998,1826585,,minus,885135,
NC_000962.3,1826614,1827945,cya,minus,888538,
NC_000962.3,1828015,1828088,leuV,minus,2700456,
NC_000962.3,1828180,1828797,,plus,885080,
NC_000962.3,1828865,1830073,,minus,885064,
NC_000962.3,1830070,1830561,,minus,885289,
NC_000962.3,1830665,1833379,polA,plus,885074,
NC_000962.3,1833542,1834987,rpsA,plus,885188,
NC_000962.3,1835013,1836236,coaE,plus,885165,
NC_000962.3,1836387,1836830,,minus,885649,
NC_000962.3,1837075,1839171,uvrB,plus,885249,
NC_000962.3,1839168,1840583,,plus,885115,
NC_000962.3,1840572,1842242,,minus,885100,
NC_000962.3,1842451,1842891,TB15.3,plus,885473,
NC_000962.3,1842898,1843692,,minus,885132,
NC_000962.3,1843741,1846659,uvrA,plus,885685,
NC_000962.3,1846716,1846973,,minus,3205103,
NC_000962.3,1846989,1848458,,minus,885642,
NC_000962.3,1848517,1852035,lysX,minus,885428,
NC_000962.3,1852273,1852878,infC,plus,885478,
NC_000962.3,1852928,1853122,rpmI,plus,885145,
NC_000962.3,1853184,1853573,rplT,plus,885455,
NC_000962.3,1853606,1854388,tsnR,plus,885163,
NC_000962.3,1854399,1855454,,minus,885287,
NC_000962.3,1855764,1856696,PE17,plus,885486,
NC_000962.3,1856774,1857724,,plus,885432,
NC_000962.3,1857731,1858537,,plus,885065,
NC_000962.3,1858733,1859758,pheS,plus,885105,
NC_000962.3,1859758,1862253,pheT,plus,885283,
NC_000962.3,1862347,1865382,PE_PGRS30,minus,885174,
NC_000962.3,1865576,1866634,argC,plus,885278,
NC_000962.3,1866631,1867845,argJ,plus,885125,
NC_000962.3,1867842,1868726,argB,plus,888076,
NC_000962.3,1868723,1869925,argD,plus,885187,
NC_000962.3,1869922,1870845,argF,plus,885462,
NC_000962.3,1870842,1871354,argR,plus,885091,
NC_000962.3,1871363,1872559,argG,plus,885645,
NC_000962.3,1872639,1874051,argH,plus,885365,
NC_000962.3,1874160,1875221,pks10,plus,885112,
NC_000962.3,1875304,1881684,pks7,plus,885108,
NC_000962.3,1881704,1886512,pks8,plus,885527,
NC_000962.3,1886512,1888020,pks17,plus,885523,
NC_000962.3,1888026,1891079,pks9,plus,885519,
NC_000962.3,1891226,1892287,pks11,plus,885525,
NC_000962.3,1892270,1893562,cyp139,minus,885528,
NC_000962.3,1893577,1895342,,minus,885518,
NC_000962.3,1895725,1896087,,plus,885701,
NC_000962.3,1896120,1896467,,plus,885702,
NC_000962.3,1896475,1896867,,plus,885698,
NC_000962.3,1896876,1898207,,minus,885700,
NC_000962.3,1898300,1899232,,minus,885695,
NC_000962.3,1899260,1899916,,minus,885696,
NC_000962.3,1900241,1900975,cmr,minus,885693,
NC_000962.3,1901047,1901751,,plus,885694,
NC_000962.3,1901748,1902296,dsbF,plus,885690,
NC_000962.3,1902397,1903299,,plus,885691,
NC_000962.3,1903299,1904420,fadE16,plus,885688,
NC_000962.3,1904429,1905253,,plus,885689,
NC_000962.3,1905250,1906242,moeX,plus,885683,
NC_000962.3,1906403,1907320,,plus,885686,
NC_000962.3,1907594,1910593,,plus,885687,
NC_000962.3,1910586,1910810,,plus,885680,
NC_000962.3,1910776,1911399,,minus,885682,
NC_000962.3,1911401,1912081,,minus,885672,
NC_000962.3,1912153,1912920,,minus,885678,
NC_000962.3,1912979,1913590,mpg,plus,885679,
NC_000962.3,1913602,1914876,tyrS,plus,885668,
NC_000962.3,1914962,1915190,G2,minus,14515900,
NC_000962.3,1915527,1915910,lprJ,plus,885670,
NC_000962.3,1915949,1916701,,plus,885665,
NC_000962.3,1916698,1917759,,plus,885241,
NC_000962.3,1917756,1917932,,plus,885662,
NC_000962.3,1917940,1918746,tlyA,plus,885396,
NC_000962.3,1918746,1919669,ppnK,plus,885660,
NC_000962.3,1919683,1921446,recN,plus,885805,
NC_000962.3,1921542,1922723,,plus,885045,
NC_000962.3,1922745,1923689,mctB,plus,885047,
NC_000962.3,1923829,1925589,pyrG,plus,885048,
NC_000962.3,1925582,1926205,,plus,885049,
NC_000962.3,1926202,1927137,,plus,885055,
NC_000962.3,1927211,1928575,,minus,885061,
NC_000962.3,1929131,1929880,,minus,885066,
NC_000962.3,1929786,1931456,cycA,minus,888812,
NC_000962.3,1931497,1932654,PPE22,minus,885068,
NC_000962.3,1932694,1933878,PPE23,minus,885070,
NC_000962.3,1934482,1934649,,minus,3205102,
NC_000962.3,1934882,1936342,,plus,885073,
NC_000962.3,1936360,1937316,,plus,885082,
NC_000962.3,1937313,1938149,scpA,plus,885083,
NC_000962.3,1938146,1938841,scpB,plus,885116,
NC_000962.3,1938838,1939602,,plus,885122,
NC_000962.3,1939599,1940291,cmk,plus,885157,
NC_000962.3,1940288,1941679,engA,plus,885086,
NC_000962.3,1941853,1942665,,plus,885159,
NC_000962.3,1942659,1943573,fadB3,plus,885160,
NC_000962.3,1943576,1944406,,plus,885162,
NC_000962.3,1944406,1944756,,plus,885166,
NC_000962.3,1944809,1945627,,plus,885169,
NC_000962.3,1945641,1946420,,plus,885170,
NC_000962.3,1946613,1946686,proT,plus,2700455,
NC_000962.3,1947030,1947419,vapC12,minus,885180,
NC_000962.3,1947416,1947643,vapB12,minus,885182,
NC_000962.3,1947861,1949345,,plus,885183,
NC_000962.3,1949342,1950589,,plus,885185,
NC_000962.3,1950632,1951051,,minus,885189,
NC_000962.3,1951041,1951751,,minus,885191,
NC_000962.3,1951852,1953237,,plus,885192,
NC_000962.3,1952291,1952503,AS1726,minus,14515859,
NC_000962.3,1953270,1953839,,plus,887422,
NC_000962.3,1953864,1954634,,minus,885193,
NC_000962.3,1954631,1955569,,minus,885194,
NC_000962.3,1955692,1957245,,minus,885202,
NC_000962.3,1957677,1959233,gabD2,plus,885204,
NC_000962.3,1959243,1959791,,minus,885211,
NC_000962.3,1959855,1960487,,minus,885214,
NC_000962.3,1960667,1960783,MTS1338,plus,14515860,
NC_000962.3,1960774,1961016,,minus,885212,
NC_000962.3,1961291,1961788,,minus,885216,
NC_000962.3,1961887,1962129,,minus,19394674,
NC_000962.3,1962228,1964186,narX,minus,885213,
NC_000962.3,1964183,1965370,narK2,minus,885231,
NC_000962.3,1965657,1965941,,plus,885215,
NC_000962.3,1965955,1967637,,minus,887208,
NC_000962.3,1967705,1967917,vapB34,plus,885226,
NC_000962.3,1967917,1968165,vapC34,plus,887165,
NC_000962.3,1968173,1968910,,plus,885234,
NC_000962.3,1969004,1970704,pknE,plus,885284,
NC_000962.3,1970989,1971390,,minus,885235,
NC_000962.3,1971380,1971991,idi,minus,885309,
NC_000962.3,1972138,1973568,pknF,plus,885275,
NC_000962.3,1973630,1976227,,plus,885311,
NC_000962.3,1976600,1977331,,plus,885288,
NC_000962.3,1977328,1977885,,minus,885322,
NC_000962.3,1977969,1979567,fadD1,minus,885310,
NC_000962.3,1979621,1981003,,plus,885489,
NC_000962.3,1981130,1981579,,plus,885313,
NC_000962.3,1981614,1984775,PPE24,minus,885544,
NC_000962.3,1984979,1986670,,minus,885467,
NC_000962.3,1989042,1989566,cut1,plus,885552,
NC_000962.3,1989833,1992577,wag22,minus,885325,
NC_000962.3,1993153,1994661,,plus,885556,
NC_000962.3,1994671,1995054,,minus,885436,
NC_000962.3,1995054,1995842,,minus,885373,
NC_000962.3,1997418,1998515,,minus,885256,
NC_000962.3,1999737,2000006,,plus,885427,
NC_000962.3,2000074,2000433,,plus,885443,
NC_000962.3,2000614,2002470,PE_PGRS31,plus,885429,
NC_000962.3,2002626,2003870,,plus,885420,
NC_000962.3,2003878,2005164,,plus,885415,
NC_000962.3,2005161,2006447,,plus,885441,
NC_000962.3,2006636,2006947,,plus,885920,
NC_000962.3,2007020,2007766,,minus,885342,
NC_000962.3,2007832,2009172,,plus,885367,
NC_000962.3,2009172,2009990,,plus,885842,
NC_000962.3,2009995,2010555,,minus,885821,
NC_000962.3,2010656,2011960,cyp144,plus,885839,
NC_000962.3,2012081,2012530,,minus,885424,
NC_000962.3,2012686,2014479,,minus,885829,
NC_000962.3,2014699,2015262,,plus,885851,
NC_000962.3,2015302,2017476,malQ,minus,885854,
NC_000962.3,2017740,2019260,eccB5,plus,885347,
NC_000962.3,2019257,2023432,eccC5,plus,885898,
NC_000962.3,2023447,2024628,cyp143,minus,885907,
NC_000962.3,2024828,2025031,,plus,885846,
NC_000962.3,2025301,2026398,PPE25,plus,885827,
NC_000962.3,2026477,2026776,PE18,plus,885895,
NC_000962.3,2026790,2027971,PPE26,plus,885333,
NC_000962.3,2028425,2029477,PPE27,plus,885859,
NC_000962.3,2029904,2030203,PE19,plus,885445,
NC_000962.3,2030347,2030643,esxM,plus,886252,
NC_000962.3,2030694,2030978,esxN,plus,885448,
NC_000962.3,2031066,2031968,,plus,885881,
NC_000962.3,2032240,2033751,eccD5,plus,885628,
NC_000962.3,2033729,2035486,mycP5,plus,885879,
NC_000962.3,2035483,2036703,eccE5,plus,885452,
NC_000962.3,2036700,2038532,eccA5,plus,885543,
NC_000962.3,2039159,2039350,lppT,plus,885901,
NC_000962.3,2039453,2041420,PPE28,plus,885465,
NC_000962.3,2042001,2043272,PPE29,plus,885491,
NC_000962.3,2043384,2044775,PPE30,plus,885542,
NC_000962.3,2044923,2046842,PE_PGRS32,minus,885730,
NC_000962.3,2047023,2047349,,minus,885588,
NC_000962.3,2047687,2048034,,minus,885470,
NC_000962.3,2048072,2048371,PE20,plus,885537,
NC_000962.3,2049921,2051150,PPE32,plus,885590,
NC_000962.3,2051282,2052688,PPE33,plus,885555,
NC_000962.3,2052933,2053289,,plus,885591,
NC_000962.3,2053443,2054147,mgtC,plus,885439,
NC_000962.3,2054157,2055359,,minus,885487,
NC_000962.3,2055681,2056112,,minus,885546,
NC_000962.3,2056521,2057423,erg3,plus,885880,
NC_000962.3,2057528,2058193,,plus,885430,
NC_000962.3,2058256,2058960,,plus,885340,
NC_000962.3,2059595,2061058,,plus,885548,
NC_000962.3,2061178,2062674,PE_PGRS33,minus,885551,
NC_000962.3,2062809,2064728,bacA,minus,885539,
NC_000962.3,2064799,2066442,ilvG,plus,885738,
NC_000962.3,2066457,2068883,secA2,plus,885594,
NC_000962.3,2069080,2069709,pgsA2,plus,885126,
NC_000962.3,2069702,2070625,,plus,885547,
NC_000962.3,2070654,2071019,,plus,885719,
NC_000962.3,2071036,2071914,,plus,885726,
NC_000962.3,2071952,2072356,gcvH,plus,885720,
NC_000962.3,2072596,2073084,garA,plus,885735,
NC_000962.3,2073081,2073824,,plus,885336,
NC_000962.3,2073943,2074437,,plus,885743,
NC_000962.3,2074841,2075518,,plus,885740,
NC_000962.3,2075571,2075828,,plus,885718,
NC_000962.3,2075877,2078702,gcvB,plus,885716,
NC_000962.3,2078929,2079789,,minus,885737,
NC_000962.3,2079830,2080696,lipZ,plus,888761,
NC_000962.3,2080701,2082587,,minus,885877,
NC_000962.3,2082603,2084636,,minus,885707,
NC_000962.3,2084756,2086981,glcB,minus,885713,
NC_000962.3,2087257,2087652,vapC13,minus,885744,
NC_000962.3,2087649,2087912,vapB13,minus,885750,
NC_000962.3,2087971,2089518,PE_PGRS34,minus,885753,
NC_000962.3,2089681,2090718,,minus,885656,
NC_000962.3,2090718,2092085,,minus,885739,
NC_000962.3,2092259,2093698,guaB1,minus,885714,
NC_000962.3,2093731,2095188,gnd1,minus,885755,
NC_000962.3,2095218,2096168,blaR,minus,885370,
NC_000962.3,2096183,2096599,blaI,minus,885747,
NC_000962.3,2096877,2097299,,plus,885734,
NC_000962.3,2097348,2097650,ureA,plus,885414,
NC_000962.3,2097647,2097961,ureB,plus,885710,
NC_000962.3,2097961,2099694,ureC,plus,885359,
NC_000962.3,2099694,2100329,ureF,plus,885532,
NC_000962.3,2100340,2101014,ureG,plus,885729,
NC_000962.3,2101022,2101648,ureD,plus,885705,
NC_000962.3,2101651,2103042,ndh,minus,885746,
NC_000962.3,2103184,2104107,,minus,885736,
NC_000962.3,2104146,2104823,,minus,885708,
NC_000962.3,2104985,2105770,modA,plus,885655,
NC_000962.3,2105773,2106567,modB,plus,885723,
NC_000962.3,2106574,2107683,modC,plus,885731,
NC_000962.3,2107736,2108713,apa,plus,885896,
NC_000962.3,2109165,2109470,,plus,885741,
NC_000962.3,2109544,2110584,adhA,plus,885652,
NC_000962.3,2110591,2111361,,minus,885722,
NC_000962.3,2111354,2112109,,minus,885800,
NC_000962.3,2112106,2112966,,minus,885806,
NC_000962.3,2113140,2115476,,plus,885733,
NC_000962.3,2115764,2117248,,plus,885704,
NC_000962.3,2117347,2119446,,plus,885757,
NC_000962.3,2119460,2120695,,minus,885796,
NC_000962.3,2120795,2121430,,minus,885797,
NC_000962.3,2121495,2121884,,minus,885804,
NC_000962.3,2121907,2123151,lldD2,minus,885754,
NC_000962.3,2123174,2123611,,plus,885789,
NC_000962.3,2123684,2124370,,plus,885748,
NC_000962.3,2124381,2124824,,plus,885793,
NC_000962.3,2125340,2125819,bfrA,plus,885767,
NC_000962.3,2125904,2127967,,plus,885654,
NC_000962.3,2128022,2129374,glnA3,plus,885761,
NC_000962.3,2129377,2130513,,plus,885650,
NC_000962.3,2130541,2131857,cyp140,minus,885758,
NC_000962.3,2131907,2132329,lppE,minus,885762,
NC_000962.3,2132370,2133203,,minus,885782,
NC_000962.3,2133231,2133692,,minus,885484,
NC_000962.3,2133731,2134261,rpfC,minus,885759,
NC_000962.3,2134273,2134872,,minus,885772,
NC_000962.3,2134890,2135867,fbpB,minus,885785,
NC_000962.3,2136258,2137400,,plus,885247,
NC_000962.3,2137370,2138079,,plus,19394675,
NC_000962.3,2138174,2138617,,minus,3205115,
NC_000962.3,2139076,2139687,,minus,885786,
NC_000962.3,2139419,2139656,AS1890,plus,14515861,
NC_000962.3,2139741,2140148,,plus,885094,
NC_000962.3,2140165,2140476,,plus,885090,
NC_000962.3,2140486,2140704,,plus,885269,
NC_000962.3,2140739,2141869,,minus,885081,
NC_000962.3,2142521,2143675,,plus,885148,
NC_000962.3,2143535,2144446,,minus,885915,
NC_000962.3,2144451,2144882,,minus,885893,
NC_000962.3,2144940,2145248,,plus,885089,
NC_000962.3,2145214,2146245,lppD,minus,885138,
NC_000962.3,2146245,2147633,lipJ,minus,885151,
NC_000962.3,2147662,2148954,cinA,plus,885149,
NC_000962.3,2149006,2150274,nanT,minus,885057,
NC_000962.3,2150364,2150768,,plus,885643,
NC_000962.3,2150954,2151385,,plus,885281,
NC_000962.3,2151433,2152395,aao,minus,885504,
NC_000962.3,2152425,2152895,,minus,885514,
NC_000962.3,2153235,2153882,,minus,885402,
NC_000962.3,2153889,2156111,katG,minus,885638,
NC_000962.3,2156149,2156592,furA,minus,885400,
NC_000962.3,2156706,2157299,,minus,885897,
NC_000962.3,2157382,2157987,lppC,minus,885646,
NC_000962.3,2158087,2159091,fadB5,minus,885245,
NC_000962.3,2159191,2159943,,plus,885640,
NC_000962.3,2159921,2160328,,minus,885875,
NC_000962.3,2160463,2161566,aceAa,plus,885639,
NC_000962.3,2161566,2162762,aceAb,plus,885383,
NC_000962.3,2162932,2167311,PPE34,minus,885362,
NC_000962.3,2167649,2170612,PPE35,minus,885506,
NC_000962.3,2171061,2171525,,minus,885876,
NC_000962.3,2171623,2172486,,plus,885416,
NC_000962.3,2172524,2173795,lppF,minus,885917,
NC_000962.3,2174067,2175182,,plus,885918,
NC_000962.3,2175173,2176513,lipD,plus,885910,
NC_000962.3,2176550,2176930,,minus,885352,
NC_000962.3,2177087,2178949,fadD31,plus,885200,
NC_000962.3,2178957,2179436,mpt63,minus,885334,
NC_000962.3,2179673,2180446,,plus,885912,
NC_000962.3,2180450,2181217,,minus,885331,
NC_000962.3,2181262,2181906,,minus,885630,
NC_000962.3,2181918,2182442,,minus,885344,
NC_000962.3,2182460,2183239,,minus,885437,
NC_000962.3,2183372,2183869,tpx,plus,885357,
NC_000962.3,2183866,2184957,fadE18,minus,885394,
NC_000962.3,2184959,2186188,fadE17,minus,885379,
NC_000962.3,2186203,2187159,echA13,minus,885240,
NC_000962.3,2187384,2188493,,plus,885882,
NC_000962.3,2188496,2191015,,plus,885433,
NC_000962.3,2191027,2192097,ephB,plus,885392,
NC_000962.3,2192094,2192609,,plus,885488,
NC_000962.3,2192606,2193667,ribA1,plus,885621,
NC_000962.3,2193664,2194434,,plus,885622,
NC_000962.3,2194644,2194973,mazF5,minus,885606,
NC_000962.3,2194970,2195347,mazE5,minus,885605,
NC_000962.3,2195344,2195934,,minus,885884,
NC_000962.3,2195989,2197353,,plus,885980,
NC_000962.3,2197508,2197960,lppG,minus,885979,
NC_000962.3,2198024,2198425,,plus,885976,
NC_000962.3,2198714,2199064,,minus,885975,
NC_000962.3,2199998,2200189,,minus,885973,
NC_000962.3,2200190,2200486,,minus,885972,
NC_000962.3,2200726,2200941,vapB14,plus,885971,
NC_000962.3,2200938,2201249,vapC14,plus,885970,
NC_000962.3,2201223,2201744,,minus,885967,
NC_000962.3,2201719,2202096,higB,plus,885966,
NC_000962.3,2202138,2202587,higA,plus,885964,
NC_000962.3,2202584,2203129,,plus,885961,
NC_000962.3,2203018,2203632,,minus,885960,
NC_000962.3,2203681,2203977,parE1,minus,885958,
NC_000962.3,2203974,2204225,parD1,minus,885957,
NC_000962.3,2204212,2204706,,plus,885954,
NC_000962.3,2204866,2205273,vapC35,minus,885952,
NC_000962.3,2205277,2205549,vapB35,minus,14515903,
NC_000962.3,2205582,2206802,mce3R,minus,885950,
NC_000962.3,2207700,2208497,yrbE3A,plus,885948,
NC_000962.3,2208507,2209322,yrbE3B,plus,885947,
NC_000962.3,2209327,2210604,mce3A,plus,885944,
NC_000962.3,2210601,2211629,mce3B,plus,885943,
NC_000962.3,2211626,2212858,mce3C,plus,885942,
NC_000962.3,2212855,2214126,mce3D,plus,885940,
NC_000962.3,2214123,2215256,lprM,plus,885939,
NC_000962.3,2215257,2216570,mce3F,plus,885938,
NC_000962.3,2216592,2217167,,plus,885937,
NC_000962.3,2217164,2217646,,plus,885936,
NC_000962.3,2217659,2218036,,plus,885935,
NC_000962.3,2218052,2218717,,plus,885934,
NC_000962.3,2218844,2219251,,minus,885933,
NC_000962.3,2219754,2220800,,plus,885931,
NC_000962.3,2220908,2221756,,plus,885928,
NC_000962.3,2221719,2223164,,minus,885819,
NC_000962.3,2223343,2224029,mpt64,minus,885925,
NC_000962.3,2224220,2225188,nrdF1,minus,885923,
NC_000962.3,2225413,2225832,vapC36,minus,885816,
NC_000962.3,2225841,2226101,vapB36,minus,11117810,
NC_000962.3,2226244,2227920,PE_PGRS35,plus,885921,
